time_ns,frame,event
22556284742,620,2
22556302342,621,1
22556311975,620,3
22558902736,631,0
22560370841,620,4
22577005453,621,2
22577021998,622,1
22577029806,621,3
22579668664,632,0
22581065952,621,4
22598047294,622,2
22598062910,623,1
22598071807,622,3
22601392220,633,0
22602121009,622,4
22618837767,623,2
22618855144,624,1
22618861544,623,3
22621477522,634,0
22622884057,623,4
22639743092,624,2
22639758389,625,1
22639770453,624,3
22642357598,635,0
22643797638,624,4
22660495901,625,2
22660512573,626,1
22660521757,625,3
22663117190,636,0
22664568367,625,4
22681590863,626,2
22681607759,627,1
22681614703,626,3
22684250394,637,0
22685622144,626,4
22702473243,627,2
22702489819,628,1
22702498556,627,3
22705119365,638,0
22706532205,627,4
22723682576,628,2
22723696913,629,1
22723706033,628,3
22726283001,639,0
22727711202,628,4
22744450393,629,2
22744466937,630,1
22744473402,629,3
22747056546,640,0
22748640271,629,4
22765209378,630,2
22765226530,631,1
22765233026,630,3
22767835308,641,0
22769223315,630,4
22785972650,631,2
22785989067,632,1
22785995307,631,3
22788604052,642,0
22789946042,631,4
22807039580,632,2
22807055868,633,1
22807062748,632,3
22809660485,643,0
22811047661,632,4
22827690465,633,2
22827705442,634,1
22827712994,633,3
22830297963,644,0
22831625104,633,4
22848833429,634,2
22848849429,635,1
22848856437,634,3
22851480031,645,0
22852944200,634,4
22869709985,635,2
22869726177,636,1
22869732929,635,3
22872383276,646,0
22873650320,635,4
22890651822,636,2
22890667951,637,1
22890675311,636,3
22892126552,647,0
22896620950,636,4
22911404471,637,2
22911417559,638,1
22911423703,637,3
22912889249,648,0
22917480898,637,4
22932515817,638,2
22932530858,639,1
22932538538,638,3
22935119155,649,0
22936564315,638,4
22953269586,639,2
22953287218,640,1
22953292882,639,3
22955937757,650,0
22957278787,639,4
22974265921,640,2
22974284418,641,1
22974289602,640,3
22978390197,640,4
22978606459,651,0
22995729758,641,2
22995744094,642,1
22995750942,641,3
22998407881,652,0
22999720270,641,4
23016531591,642,2
23016548168,643,1
23016556360,642,3
23019220691,653,0
23021327663,642,4
23037511094,643,2
23037528407,644,1
23037534487,643,3
23040186530,654,0
23041523367,643,4
23058563367,644,2
23058580296,645,1
23058587272,644,3
23061233330,655,0
23062623226,644,4
23079477844,645,2
23079492533,646,1
23079502133,645,3
23082097278,656,0
23083460324,645,4
23100595111,646,2
23100611111,647,1
23100620488,646,3
23103235569,657,0
23105899868,646,4
23121379856,647,2
23121398289,648,1
23121408209,647,3
23123895191,658,0
23127460251,647,4
23142209531,648,2
23142226875,649,1
23142235068,648,3
23143683908,659,0
23148189155,648,4
23162938627,649,2
23162954115,650,1
23162959075,649,3
23164395180,660,0
23170511384,649,4
23184035605,650,2
23184051605,651,1
23184057653,650,3
23186591325,661,0
23189939675,650,4
23212448053,651,2
23212463253,652,1
23212472054,651,3
23215080543,662,0
23216379876,651,4
23240890486,652,2
23240908342,653,1
23240919383,652,3
23244942824,663,0
23245302162,652,4
23269206963,653,2
23269224276,654,1
23269240244,653,3
23272592435,664,0
23273213252,653,4
23289901274,654,2
23289916763,655,1
23289922395,654,3
23292551749,665,0
23293831913,654,4
23310681091,655,2
23310698948,656,1
23310707140,655,3
23312190798,666,0
23316553449,655,4
23331463341,656,2
23331478221,657,1
23331487085,656,3
23334071926,667,0
23335346970,656,4
23352096178,657,2
23352113458,658,1
23352119218,657,3
23354704187,668,0
23357939094,657,4
23365313862,658,2
23365337159,659,1
23365343527,658,3
23367942064,669,0
23370297618,658,4
23378219153,659,2
23378238418,660,1
23378245778,659,3
23380857276,670,0
23382195713,659,4
23391047259,660,2
23391067323,661,1
23391077532,660,3
23393696229,671,0
23394988842,660,4
23403968583,661,2
23403985255,662,1
23403994599,661,3
23406588112,672,0
23410199606,661,4
23417091928,662,2
23417113113,663,1
23417118713,662,3
23419747203,673,0
23420985318,662,4
23430062949,663,2
23430082342,664,1
23430089990,663,3
23432746545,674,0
23433921234,663,4
23443030835,664,2
23443085876,665,1
23443092148,664,3
23446407346,675,0
23446896576,664,4
23455890013,665,2
23455909693,666,1
23455917534,665,3
23459838892,665,4
23460065458,676,0
23468874666,666,2
23468894955,667,1
23468909131,666,3
23472816569,666,4
23473945881,677,0
23481758069,667,2
23481780086,668,1
23481795446,667,3
23485126676,678,0
23485733189,667,4
23494890087,668,2
23494915432,669,1
23494924072,668,3
23497589491,679,0
23504168012,668,4
23507920118,669,2
23507936919,670,1
23507945975,669,3
23511391256,680,0
23517643752,669,4
23521041864,670,2
23521063016,671,1
23521065992,670,3
23522511441,681,0
23526894348,670,4
23534032917,671,2
23534052374,672,1
23534057590,671,3
23537893730,682,0
23537915395,671,4
23547059428,672,2
23547083333,673,1
23547098117,672,3
23549725871,683,0
23552370362,672,4
23560046258,673,2
23560064051,674,1
23560070867,673,3
23562685532,684,0
23565526604,673,4
23573219045,674,2
23573242502,675,1
23573251462,674,3
23575907089,685,0
23577174356,674,4
23586120208,675,2
23586140081,676,1
23586148753,675,3
23589064355,686,0
23590079840,675,4
23599261570,676,2
23599281379,677,1
23599293475,676,3
23601948526,687,0
23603227218,676,4
23612350643,677,2
23612369492,678,1
23612380084,677,3
23615919864,688,0
23616312675,677,4
23625289567,678,2
23625309312,679,1
23625318368,678,3
23627982379,689,0
23630292108,678,4
23638175914,679,2
23638195819,680,1
23638201035,679,3
23640847126,690,0
23642162459,679,4
23651288476,680,2
23651305852,681,1
23651310396,680,3
23653912646,691,0
23655269132,680,4
23664186471,681,2
23664207047,682,1
23664216680,681,3
23666809105,692,0
23668193112,681,4
23677249975,682,2
23677273143,683,1
23677278360,682,3
23679904962,693,0
23681204550,682,4
23690106401,683,2
23690127393,684,1
23690131938,683,3
23692921392,694,0
23695480920,683,4
23703163601,684,2
23703181873,685,1
23703190385,684,3
23705802811,695,0
23707388552,684,4
23716066844,685,2
23716086236,686,1
23716093725,685,3
23718730919,696,0
23720039244,685,4
23729128972,686,2
23729152204,687,1
23729159085,686,3
23732484298,697,0
23733165565,686,4
23742036023,687,2
23742057208,688,1
23742063928,687,3
23744683906,698,0
23746037480,687,4
23760605314,688,2
23760622755,689,1
23760632675,688,3
23763258925,699,0
23764602003,688,4
23773638097,689,2
23773662674,690,1
23773668434,689,3
23776273243,700,0
23777643554,689,4
23786399129,690,2
23786419353,691,1
23786427321,690,3
23789045859,701,0
23790465035,690,4
23799334341,691,2
23799353029,692,1
23799359366,691,3
23803310805,691,4
23803470041,702,0
23812297682,692,2
23812318963,693,1
23812334579,692,3
23816329508,692,4
23817689866,703,0
23825275520,693,2
23825294240,694,1
23825302912,693,3
23827945355,704,0
23829312113,693,4
23838403089,694,2
23838426354,695,1
23838431826,694,3
23841042364,705,0
23842549254,694,4
23851371294,695,2
23851392031,696,1
23851398367,695,3
23853986376,706,0
23855392016,695,4
23864230569,696,2
23864253257,697,1
23864261641,696,3
23866853522,707,0
23868278011,696,4
23877325881,697,2
23877347130,698,1
23877358618,697,3
23881300713,708,0
23881383788,697,4
23890225669,698,2
23890249381,699,1
23890256262,698,3
23892928113,709,0
23894218549,698,4
23902939787,699,2
23902961739,700,1
23902970028,699,3
23906847289,710,0
23906973404,699,4
23915748947,700,2
23915767732,701,1
23915776372,700,3
23918385598,711,0
23919742436,700,4
23928657567,701,2
23928677536,702,1
23928684128,701,3
23931412333,712,0
23932770931,701,4
23941423366,702,2
23941442951,703,1
23941451271,702,3
23944072145,713,0
23945423479,702,4
23954338354,703,2
23954358611,704,1
23954367571,703,3
23957047999,714,0
23958357731,703,4
23967330976,704,2
23967347137,705,1
23967354977,704,3
23970658046,715,0
23971320016,704,4
23980232715,705,2
23980250028,706,1
23980266284,705,3
23984536229,716,0
23986036239,705,4
23992992531,706,2
23993012083,707,1
23993021236,706,3
23995640509,717,0
23998054209,706,4
24005773019,707,2
24005793691,708,1
24005809948,707,3
24008440454,718,0
24011164243,707,4
24018566467,708,2
24018586308,709,1
24018596804,708,3
24021238638,719,0
24022571540,708,4
24031403789,709,2
24031422605,710,1
24031430221,709,3
24034035255,720,0
24035586818,709,4
24044345433,710,2
24044366778,711,1
24044374234,710,3
24046986563,721,0
24049402279,710,4
24057148418,711,2
24057167202,712,1
24057176130,711,3
24059787724,722,0
24063423730,711,4
24070014188,712,2
24070031884,713,1
24070039085,712,3
24072658710,723,0
24076183738,712,4
24082889398,713,2
24082908759,714,1
24082917303,713,3
24085538913,724,0
24089025443,713,4
24095656318,714,2
24095672862,715,1
24095680639,714,3
24098281640,725,0
24101794315,714,4
24108317731,715,2
24108335875,716,1
24108341059,715,3
24110929708,726,0
24121273871,716,2
24121295312,717,1
24121437684,715,4
24121441748,716,3
24123912954,727,0
24125384259,716,4
24134148314,717,2
24134169499,718,1
24134177339,717,3
24136849446,728,0
24138192140,717,4
24146998404,718,2
24147018052,719,1
24147026373,718,3
24149660175,729,0
24151005301,718,4
24159799276,719,2
24159818765,720,1
24159825261,719,3
24162433111,730,0
24163815198,719,4
24172826779,720,2
24172843612,721,1
24172853148,720,3
24175624522,731,0
24176908558,720,4
24185648004,721,2
24185664357,722,1
24185670469,721,3
24188301327,732,0
24189661589,721,4
24198626130,722,2
24198653555,723,1
24198660595,722,3
24201286493,733,0
24202662084,722,4
24211362105,723,2
24211381657,724,1
24211388633,723,3
24215226629,734,0
24215395146,723,4
24224099999,724,2
24224118880,725,1
24224127552,724,3
24226728969,735,0
24234905328,724,4
24236926761,725,2
24236945353,726,1
24236952201,725,3
24239684374,736,0
24242039961,725,4
24249894998,726,2
24249914326,727,1
24249922678,726,3
24252560865,737,0
24253985545,726,4
24262828674,727,2
24262847202,728,1
24262864323,727,3
24266189057,738,0
24273087267,727,4
24275903442,728,2
24275923571,729,1
24275930899,728,3
24278539612,739,0
24280023654,728,4
24288893440,729,2
24288911617,730,1
24288919809,729,3
24292521478,740,0
24292992755,729,4
24309307551,730,2
24309324031,731,1
24309331136,730,3
24311966698,741,0
24313428883,730,4
24329692221,731,2
24329709181,732,1
24329719934,731,3
24333077628,742,0
24333852754,731,4
24350306690,732,2
24350326594,733,1
24350337890,732,3
24352947148,743,0
24354451990,732,4
24370946439,733,2
24370962343,734,1
24370972007,733,3
24373576465,744,0
24375033370,733,4
24391597868,734,2
24391612845,735,1
24391618989,734,3
24394208982,745,0
24395746689,734,4
24412170768,735,2
24412187280,736,1
24412192752,735,3
24414792218,746,0
24416359686,735,4
24432770836,736,2
24432786964,737,1
24432794997,736,3
24435396670,747,0
24436932841,736,4
24453462395,737,2
24453478587,738,1
24453485211,737,3
24456089317,748,0
24457596655,737,4
24474369479,738,2
24474386504,739,1
24474396264,738,3
24477026866,749,0
24478528733,738,4
24495163185,739,2
24495179793,740,1
24495185266,739,3
24497777563,750,0
24499284837,739,4
24516085502,740,2
24516101407,741,1
24516107807,740,3
24518702440,751,0
24520211858,740,4
24536760900,741,2
24536776613,742,1
24536783365,741,3
24539413391,752,0
24540879544,741,4
24557426794,742,2
24557444267,743,1
24557453035,742,3
24560086837,753,0
24561575679,742,4
24578496572,743,2
24578512956,744,1
24578520860,743,3
24581854010,754,0
24582593711,743,4
24599325830,744,2
24599340391,745,1
24599349319,744,3
24601956144,755,0
24603523485,744,4
24620007853,745,2
24620023181,746,1
24620028909,745,3
24623434093,756,0
24624091296,745,4
24640962939,746,2
24640979867,747,1
24640985660,746,3
24643595749,757,0
24645061934,746,4
24661549311,747,2
24661566303,748,1
24661572479,747,3
24664171689,758,0
24665651026,747,4
24682146883,748,2
24682162787,749,1
24682169539,748,3
24684793293,759,0
24686270359,748,4
24702968973,749,2
24702985614,750,1
24702996494,749,3
24705598327,760,0
24707068705,749,4
24723779575,750,2
24723794776,751,1
24723807192,750,3
24726826157,761,0
24727877035,750,4
24744527648,751,2
24744544416,752,1
24744551648,751,3
24747166634,762,0
24748774839,751,4
24765758517,752,2
24765775446,753,1
24765784758,752,3
24769237463,763,0
24769852297,752,4
24786460188,753,2
24786476253,754,1
24786483933,753,3
24789098087,764,0
24790540847,753,4
24807083873,754,2
24807100482,755,1
24807108834,754,3
24809750380,765,0
24811181941,754,4
24827990990,755,2
24828005006,756,1
24828012527,755,3
24831893500,766,0
24832039264,755,4
24848544849,756,2
24848561521,757,1
24848569330,756,3
24851181019,767,0
24852645956,756,4
24869187222,757,2
24869203511,758,1
24869210199,757,3
24871830401,768,0
24873225768,757,4
24890137892,758,2
24890155045,759,1
24890162053,758,3
24892765006,769,0
24894399292,758,4
24910857804,759,2
24910876140,760,1
24910883820,759,3
24913470933,770,0
24914960991,759,4
24931572979,760,2
24931588596,761,1
24931596116,760,3
24934179133,771,0
24935664454,760,4
24952211224,761,2
24952227513,762,1
24952233017,761,3
24954816962,772,0
24956292075,761,4
24972955297,762,2
24972972577,763,1
24972979841,762,3
24975632876,773,0
24977057748,762,4
24994066867,763,2
24994085460,764,1
24994090932,763,3
24996713374,774,0
24998252297,763,4
25015117252,764,2
25015169701,765,1
25015175590,764,3
25017765390,775,0
25019339739,764,4
25035942094,765,2
25035958351,766,1
25035970543,765,3
25038559256,776,0
25040828600,765,4
25056617013,766,2
25056634549,767,1
25056642581,766,3
25059287424,777,0
25063496214,766,4
25077356285,767,2
25077375165,768,1
25077620548,767,3
25079984935,778,0
25081887132,767,4
25098165415,768,2
25098181415,769,1
25098188743,768,3
25100843282,779,0
25102319868,768,4
25118810188,769,2
25118825485,770,1
25118832333,769,3
25121446998,780,0
25125024379,769,4
25139780571,770,2
25139795643,771,1
25139799355,770,3
25142395812,781,0
25145907847,770,4
25160500226,771,2
25160517347,772,1
25160522947,771,3
25161991244,782,0
25166659216,771,4
25181110279,772,2
25181126951,773,1
25181134695,772,3
25183739473,783,0
25185134584,772,4
25201920401,773,2
25201936497,774,1
25201943089,773,3
25204565275,784,0
25205977667,773,4
25222766300,774,2
25222782876,775,1
25222789756,774,3
25225411334,785,0
25227171672,774,4
25243528164,775,2
25243543589,776,1
25243547237,775,3
25246136430,786,0
25247610647,775,4
25264635799,776,2
25264651511,777,1
25264658807,776,3
25267977589,787,0
25268689417,776,4
25285464065,777,2
25285480738,778,1
25285499522,777,3
25288126476,788,0
25289549844,777,4
25306170217,778,2
25306188329,779,1
25306198025,778,3
25309530151,789,0
25311817224,778,4
25326896816,779,2
25326913841,780,1
25326920945,779,3
25329524026,790,0
25331242923,779,4
25347683194,780,2
25347698938,781,1
25347705722,780,3
25350299747,791,0
25351833582,780,4
25368386113,781,2
25368401665,782,1
25368409249,781,3
25371008746,792,0
25372523189,781,4
25389182282,782,2
25389199339,783,1
25389207531,782,3
25392498728,793,0
25393301182,782,4
25410075031,783,2
25410092919,784,1
25410098327,783,3
25412721217,794,0
25414270861,783,4
25430683995,784,2
25430700571,785,1
25430709564,784,3
25433314213,795,0
25434785167,784,4
25451466212,785,2
25451480837,786,1
25451487173,785,3
25454801250,796,0
25455612089,785,4
25472107082,786,2
25472124938,787,1
25472133898,786,3
25475103870,797,0
25476249534,786,4
25493999602,787,2
25494017555,788,1
25494025043,787,3
25496655869,798,0
25498155303,787,4
25515253929,788,2
25515269321,789,1
25515279625,788,3
25517869010,799,0
25519420126,788,4
25536256344,789,2
25536272473,790,1
25536282681,789,3
25538873826,800,0
25540381452,789,4
25557059778,790,2
25557077346,791,1
25557088579,790,3
25560142105,801,0
25561193686,790,4
25578020624,791,2
25578038577,792,1
25578044721,791,3
25580661403,802,0
25582200870,791,4
25599733044,792,2
25599748276,793,1
25599758740,792,3
25602339805,803,0
25603888809,792,4
25620675138,793,2
25620691234,794,1
25620698434,793,3
25623304492,804,0
25624781781,793,4
25641935160,794,2
25641952761,795,1
25641960025,794,3
25644481568,805,0
25647374353,794,4
25663052267,795,2
25663069643,796,1
25663076236,795,3
25665687893,806,0
25667171071,795,4
25684128348,796,2
25684145597,797,1
25684153053,796,3
25686745958,807,0
25688193071,796,4
25705499798,797,2
25705516983,798,1
25705527575,797,3
25708142625,808,0
25709617226,797,4
25726571848,798,2
25726589416,799,1
25726598728,798,3
25729220530,809,0
25730670139,798,4
25747666106,799,2
25747680986,800,1
25747689498,799,3
25750274499,810,0
25751787054,799,4
25768638664,800,2
25768655305,801,1
25768665609,800,3
25771287923,811,0
25772739004,800,4
25789668025,801,2
25789684825,802,1
25789690201,801,3
25792345636,812,0
25793787693,801,4
25810933295,802,2
25810950192,803,1
25810959312,802,3
25813567162,813,0
25815026435,802,4
25832019361,803,2
25832036066,804,1
25832042626,803,3
25834643723,814,0
25836125845,803,4
25853151092,804,2
25853168853,805,1
25853184341,804,3
25857223719,804,4
25857764246,815,0
25874196485,805,2
25874212902,806,1
25874217958,805,3
25876872016,816,0
25878281208,805,4
25895740900,806,2
25895756004,807,1
25895762372,806,3
25898350925,817,0
25899890425,806,4
25916527629,807,2
25916543694,808,1
25916552014,807,3
25919168664,818,0
25920577695,807,4
25937561278,808,2
25937578014,809,1
25937585854,808,3
25940185447,819,0
25941613584,808,4
25958611726,809,2
25958627055,810,1
25958635759,809,3
25961249081,820,0
25962729282,809,4
25979728353,810,2
25979745090,811,1
25979750818,810,3
25982332682,821,0
25983807412,810,4
26000996664,811,2
26001013976,812,1
26001019321,811,3
26003630082,822,0
26005051178,811,4
26022212749,812,2
26022230222,813,1
26022236654,812,3
26024516846,823,0
26027625542,812,4
26043366785,813,2
26043384610,814,1
26043389570,813,3
26045988971,824,0
26047431572,813,4
26064336464,814,2
26064353520,815,1
26064369873,814,3
26066963514,825,0
26068479172,814,4
26085352448,815,2
26085369376,816,1
26085377952,815,3
26087996714,826,0
26089594359,815,4
26106716921,816,2
26106734298,817,1
26106742042,816,3
26109344515,827,0
26110823821,816,4
26127689672,817,2
26127706152,818,1
26127713641,817,3
26130303954,828,0
26131741882,817,4
26148728504,818,2
26148746809,819,1
26148753977,818,3
26151355810,829,0
26152778090,818,4
26169758569,819,2
26169775625,820,1
26169785289,819,3
26172396243,830,0
26173920798,819,4
26190837498,820,2
26190854043,821,1
26190862683,820,3
26193460772,831,0
26194914125,820,4
26212016079,821,2
26212031919,822,1
26212037519,821,3
26214642041,832,0
26216107938,821,4
26233041663,822,2
26233058847,823,1
26233066592,822,3
26235684393,833,0
26237070064,822,4
26253990317,823,2
26254010317,824,1
26254021006,823,3
26257365900,834,0
26258102049,823,4
26275388359,824,2
26275404648,825,1
26275415976,824,3
26278248760,835,0
26279473530,824,4
26297284816,825,2
26297302000,826,1
26297319441,825,3
26300020125,836,0
26301384387,825,4
26318784173,826,2
26318801006,827,1
26318810158,826,3
26322240495,837,0
26322823295,826,4
26340107974,827,2
26340125318,828,1
26340134343,827,3
26343466181,838,0
26344196153,827,4
26361077940,828,2
26361095157,829,1
26361102997,828,3
26364433619,839,0
26365134279,828,4
26382243081,829,2
26382259689,830,1
26382268233,829,3
26384933364,840,0
26386259418,829,4
26403506623,830,2
26403524288,831,1
26403533408,830,3
26406109481,841,0
26407607059,830,4
26424547216,831,2
26424565008,832,1
26424572785,831,3
26427189466,842,0
26428579009,831,4
26445618177,832,2
26445634242,833,1
26445642210,832,3
26448240267,843,0
26449682964,832,4
26466724980,833,2
26466741812,834,1
26466749620,833,3
26469358750,844,0
26470766277,833,4
26487777573,834,2
26487793189,835,1
26487800549,834,3
26490388302,845,0
26491920857,834,4
26508909240,835,2
26508925464,836,1
26508932920,835,3
26511541474,846,0
26512959210,835,4
26530193743,836,2
26530212304,837,1
26530221168,836,3
26532845786,847,0
26534212224,836,4
26551469990,837,2
26551484615,838,1
26551490727,837,3
26554162386,848,0
26555501080,837,4
26572507351,838,2
26572523543,839,1
26572530839,838,3
26575169282,849,0
26576541160,838,4
26593590920,839,2
26593607721,840,1
26593617289,839,3
26596252659,850,0
26597637338,839,4
26614997283,840,2
26615015876,841,1
26615022596,840,3
26617740657,851,0
26619021557,840,4
26636096565,841,2
26636112822,842,1
26636120310,841,3
26638713663,852,0
26640182536,841,4
26657248809,842,2
26657267082,843,1
26657273578,842,3
26659880787,853,0
26661279227,842,4
26678286042,843,2
26678304538,844,1
26678312090,843,3
26681270926,854,0
26682317099,843,4
26699496303,844,2
26699511151,845,1
26699528592,844,3
26703221720,855,0
26703624515,844,4
26720500318,845,2
26720515487,846,1
26720522527,845,3
26723102696,856,0
26724613810,845,4
26741416395,846,2
26741432300,847,1
26741439148,846,3
26744048662,857,0
26745472190,846,4
26762499197,847,2
26762517278,848,1
26762523998,847,3
26765148584,858,0
26766520430,847,4
26783736531,848,2
26783753044,849,1
26783760660,848,3
26786369469,859,0
26787753412,848,4
26804553533,849,2
26804570590,850,1
26804577790,849,3
26807188840,860,0
26808580751,849,4
26825811828,850,2
26825828789,851,1
26825836693,850,3
26828442526,861,0
26829852358,850,4
26846733697,851,2
26846752866,852,1
26846758050,851,3
26849372556,862,0
26850739346,851,4
26867739729,852,2
26867757553,853,1
26867765138,852,3
26870365883,863,0
26871775074,852,4
26888555579,853,2
26888571772,854,1
26888576700,853,3
26891191621,864,0
26892530955,853,4
26909745136,854,2
26909761360,855,1
26909766608,854,3
26912388218,865,0
26913765729,854,4
26930914852,855,2
26930933028,856,1
26930939013,855,3
26933547086,866,0
26935507557,855,4
26951828017,856,2
26951844177,857,1
26951852082,856,3
26954446363,867,0
26956642680,856,4
26972898434,857,2
26972914947,858,1
26972920579,857,3
26975524940,868,0
26976890195,857,4
26993950035,858,2
26993967092,859,1
26993974452,858,3
26996598270,869,0
26997928195,858,4
27014967683,859,2
27014988196,860,1
27014997860,859,3
27017644878,870,0
27018904850,859,4
27036342621,860,2
27036360029,861,1
27036366302,860,3
27038991592,871,0
27040282508,860,4
27057449775,861,2
27057470704,862,1
27057476848,861,3
27060158972,872,0
27061370302,861,4
27078533921,862,2
27078550050,863,1
27078564386,862,3
27081160843,873,0
27082409358,862,4
27099447086,863,2
27099463983,864,1
27099470927,863,3
27102056696,874,0
27104437147,863,4
27120319834,864,2
27120337498,865,1
27120347451,864,3
27122937636,875,0
27124438638,864,4
27141218022,865,2
27141234631,866,1
27141241799,865,3
27143859345,876,0
27145090099,865,4
27162393499,866,2
27162410523,867,1
27162417787,866,3
27165050662,877,0
27166233735,866,4
27175737907,867,2
27175752371,868,1
27175756435,867,3
27178357468,878,0
27179422842,867,4
27188999592,868,2
27189015080,869,1
27189020041,868,3
27191657171,879,0
27192690640,868,4
27202142458,869,2
27202159515,870,1
27202164283,869,3
27205564218,880,0
27205850339,869,4
27215420880,870,2
27215435632,871,1
27215439921,870,3
27218842992,881,0
27219108824,870,4
27228993582,871,2
27229009423,872,1
27229013807,871,3
27232400974,882,0
27232690326,871,4
27242229475,872,2
27242246564,873,1
27242251780,872,3
27245633059,883,0
27245920491,872,4
27255659645,873,2
27255676158,874,1
27255681086,873,3
27258274407,884,0
27259340197,873,4
27268534280,874,2
27268545768,875,1
27268554120,874,3
27272241712,874,4
27281523062,875,2
27281536118,876,1
27281543446,875,3
27285207645,875,4
27294664520,876,2
27294679368,877,1
27294696009,876,3
27298550773,876,4
27308292039,877,2
27308305032,878,1
27308313800,877,3
27312060114,877,4
27321396632,878,2
27321410297,879,1
27321419641,878,3
27325100769,878,4
27335304704,879,2
27335317697,880,1
27335325537,879,3
27338981704,879,4
27348335279,880,2
27348349392,881,1
27348358480,880,3
27352040439,880,4
27361430880,881,2
27361445312,882,1
27361452097,881,3
27365112616,881,4
27374461871,882,2
27374474959,883,1
27374483055,882,3
27378129238,882,4
27387546591,883,2
27387560640,884,1
27387568320,883,3
27391210631,883,4
27400730771,884,2
27400751699,884,3
27404377849,884,4
